id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet
1868783220193648741,"A homeless family is pleading with Baltimore City Public Schools to help them after a fire recently destroyed their apartment building.
@FOXBaltimore @chrispapst 
https://t.co/unfyC4e2CC",2024-12-16T22:20:14.000Z,1612858354769993728,Baltimore,,,,False
1868683285280510223,… for helping so many sick and injured homeless cats.  You are animal heroes! 🐈 🐈‍⬛ 2/2 https://t.co/9b9Zs4PHjp,2024-12-16T15:43:08.000Z,1242085770,"Baltimore, MD","Baltimore, MD",United States,city,False
1868650855324635444,And this is the news last 4 years in 2021 I want to go get help MS to restate tried to help me they bullied me I used to work for the state of Maryland and also I am in the federal employee who's been homeless because my son was abused in Baltimore City https://t.co/ToAsOYC0p9,2024-12-16T13:34:16.000Z,1574625227262271496,,,,,False
1868650101704659191,"RT @wjz: Six months after a devastating fire, the Christ Lutheran Church and Baltimore Outreach Services (BOS), a shelter for women and chi…",2024-12-16T13:31:16.000Z,50178504,"Maryland, USA",,,,True
1868649790264807581,"Six months after a devastating fire, the Christ Lutheran Church and Baltimore Outreach Services (BOS), a shelter for women and children, are celebrating this holiday season. https://t.co/qMomCcHMmV",2024-12-16T13:30:02.000Z,24920395,Baltimore,,,,False
1868506101370573127,"Jazakallah to all kuddam who on this previous Sunday helped prepare food for the homeless and needy to be distributed in Downtown, Baltimore.
@MKAUSATarbiyyat https://t.co/StK4gvVImW",2024-12-16T03:59:04.000Z,3039576652,"Baltimore, MD",,,,False
1868447853942579461,"RT @hierarchology: If you ever wonder why there's not more homelessness or eviction notices posted in cities like Oakland and Baltimore, he…",2024-12-16T00:07:37.000Z,710933199199674368,"Austin, TX",,,,True
1868437794248331769,"@marvinmusk Yes, I give every day to our Baltimore City Maryland Homeless.  We are holding a press conference this Wednesday due to it being winter, and the city shelters are putting the homeless out of the shelters at 7 am in the morning.",2024-12-15T23:27:38.000Z,1855366286802644992,"Maryland, USA",,,,False
1868262777418059895,"MAYOR SCOTT: BALTIMORE CITY purchased the Sleep Inn located at 300 N. Front Street; the Holiday Inn Express located at 221 N. Gay Street &amp; 332 N. Front Street, for unhoused people &amp; illegal immigrants. 

$15.2 Million for acquisition &amp; $3.2 Million for the management agreement. https://t.co/leqvB3cK1x",2024-12-15T11:52:11.000Z,821472454480723971,,,,,False
1868060134246699458,"RT @baltbeat: Best Ongoing Initiative: Affordable Housing: Baltimore needs more affordable and mixed-income housing, plain and simple. http…",2024-12-14T22:26:57.000Z,1805724120249978880,"Maryland, USA",,,,True
1867918079549755866,"@ConservaMuse Nope!

Loved Memphis. Great people, tons of culture, good food. And I spent only five seconds on Beale Street, so it wasn't even that. 

Baltimore has great museums, good food, lots of history. I made friends with a few of the homeless people. 

OKC's Bricktown is great. Good",2024-12-14T13:02:29.000Z,1286405045718863872,"DFW/College Station/Austin, TX",,,,False
1867708077404836311,"Hundreds of youth and young adults in Baltimore face the harsh reality of homelessness, writes Jasmyne B. Ford, and a significant number of them identify as LGBTQ+. https://t.co/fBMjrEQMRY",2024-12-13T23:08:00.000Z,8861752,"Baltimore, Maryland",,,,False
1867706046787272977,"Baltimore public bus is always late, in the worst situation, it was late for two hours, those drivers are lazy and driving is awful, the bus is dirty, homeless people are everywhere. The metro is more dirty like philadelphia. johns hopkins people use own shuttles to avoid thugs.",2024-12-13T22:59:56.000Z,1816592571822399488,大阪,,,,False
1867703043560493172,The crisis of LGBTQ+ homelessness in Baltimore | GUEST COMMENTARY https://t.co/dnaIn1lif3,2024-12-13T22:48:00.000Z,15735683,"Baltimore, Maryland",,,,False
1867649215549120704,&amp; @MECA_Baltimore shared their amazing work in a mixed-income affordable housing development; &amp; @EPNAEagerPark provided a tour of a six-acre public park highlighting the neighborhood’s revitalization and greening efforts.,2024-12-13T19:14:06.000Z,34303729,"Philadelphia, PA",,,,False
1867643426159595874,&amp; @MECA_Baltimore shared their amazing work in a mixed-income affordable housing development; &amp; @EPNAEagerPark provided a tour of a six-acre public park highlighting the neighborhood’s revitalization and greening efforts.,2024-12-13T18:51:06.000Z,34303729,"Philadelphia, PA",,,,False
1867600487819649526,"This holiday season, Good Trouble Church reminds us of the power of love, liberation, and community care. Founded by leaders experiencing homelessness, GTC uplifts Baltimore’s most vulnerable—offering support, dignity, and healing all year.  Learn more: https://t.co/FUCDFnMWap",2024-12-13T16:00:29.000Z,28644864,"Baltimore, Maryland",,,,False
1867555095463727443,"Best Ongoing Initiative: Affordable Housing: Baltimore needs more affordable and mixed-income housing, plain and simple. https://t.co/Xzoo0YyjxT https://t.co/DDV5uKJXp9",2024-12-13T13:00:06.000Z,922561390258348032,"Baltimore, MD",,,,False
1867433188202586210,"Four years after awarding $50 million to Howard County-based Enterprise Community Partners, philanthropist MacKenzie Scott has made a second major donation of $…

Source: The Baltimore Banner https://t.co/wl13EAQnEd",2024-12-13T04:55:41.000Z,1487577370089250816,"California, USA",,,,False
1867339567696589121,"@FOXBaltimore Baltimore is a mess; public schools, crime, infrastructure, homelessness of US Citizens and this is the hill he chooses to die on.",2024-12-12T22:43:41.000Z,1398611594993618951,,,,,False
1867337317142474992,I really don’t care with none of y’all say this video keeps pissing me off. I really wish somebody stood up and put his dumb ass on his neck. A homeless mf do this in Baltimore the whole train would’ve been in an uproar women and all cussing him out and trying to swing too😭 https://t.co/tz5LYHeheH,2024-12-12T22:34:44.000Z,4894625351,Gag City,,,,False
1867334668246225204,"RT @IvankaTrump: Once homeless, Lisa founded @CeleebrateUs — an events company in Baltimore. You're an inspiration! #SmallBusiness #WomenEm…",2024-12-12T22:24:12.000Z,2236579639,Texas,,,,True
1867245762763276494,"@MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have given your team the 25 billion he blew that he said was going to end homelessness in C",2024-12-12T16:30:56.000Z,1834191848035745794,,,,,False
1867242787327950995,&amp; @MECA_Baltimore shared their amazing work in a mixed-income affordable housing development; and Eager Park Neighborhood Association provided a tour of a six-acre public park highlighting the neighborhood’s revitalization and greening efforts.,2024-12-12T16:19:06.000Z,34303729,"Philadelphia, PA",,,,False
1867232904918749489,"RT @tracyrosenthal_: thank god for Red Emma’s Baltimore @redemmas 
https://t.co/30NGbwCczg",2024-12-12T15:39:50.000Z,238055499,"New York,New York",,,,True
1867228080021881026,RT @BaltimoreMOHS: Winter Shelter is activated &amp; several Continuum of Care (CoC) providers are operating as warming centers. For more infor…,2024-12-12T15:20:40.000Z,1742631305446043648,,,,,True
1867222884281913576,"Winter Shelter is activated &amp; several Continuum of Care (CoC) providers are operating as warming centers. For more information visit🔗https://t.co/EBj5TLsbWK.

☎ To get connected to overnight emergency shelter, please call the Baltimore City Shelter Hotline at 443-984-9540. https://t.co/Z0OGM1JlpD",2024-12-12T15:00:01.000Z,1172176017210957827,"Baltimore, MD",,,,False
1866965890211742174,"thank god for Red Emma’s Baltimore @redemmas 
https://t.co/30NGbwCczg",2024-12-11T21:58:49.000Z,361492747,tracyrosenthal.com,,,,False
1866964681031815513,@jemillerbalt Brandon never saw a tax they didn’t love! Baltimore City is going to look like the homeless slums of Philadelphia in the near future!,2024-12-11T21:54:01.000Z,893429786,"Salisbury, Maryland",,,,False
1866871877903454476,"We’re not sure how you spent your weekend, but we know how the vets and staff at Evergreen Veterinary Care spent theirs. Along with Mary and Kimberly, two of our vet tech volunteers, they made sure that 20+ homeless kitties were snipped/tipped and medically checked… 1/2 https://t.co/XAepK6hlms",2024-12-11T15:45:15.000Z,1242085770,"Baltimore, MD","Baltimore, MD",United States,city,False
1866838063634427929,"https://t.co/71bodreIfI
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
DECEMBER     11TH
WEDNESDAY 2024
HELPING, to overcome
AMERICA'S HOMELESS NIGHTMARE. 
A lady that genuinely cares about people. 
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",2024-12-11T13:30:53.000Z,1155076705,,,,,False
1866744613517635660,"Blacks Are Pathetic , Just Go To Baltimore Or Detroit You’ll See Addicts And Homelessness In Surplus",2024-12-11T07:19:32.000Z,1599477564082454531,,,,,False
1866688865655775630,"@PeeTubeTrappy @TheHazeFoley As a person who went MIA from drug use for years, homeless in west Baltimore (5 years sober now thank god), I dunno man. There’s a lot of things that could explain it that isn’t “the cia mind controlled him to shoot a rich ceo causing the entire country to talk about healthcare”",2024-12-11T03:38:01.000Z,1516195059171012617,Babylon 6,,,,False
1866684749923692978,"@DeltaHotelsLtd A HOMELESS MOTHER &amp; CHILD NEVER COMPLAINED ABOUT THE DIRTY BROWN WATER POURING OUT OF THE SINK &amp; TUB, NOR DID SHE SAY ANYTHING ABOUT THE BED BUGS @ DELTA BY MARRIOTT BALTIMORE NORTH BUT WAS PUT OUT AFTER QUESTIONING STAFF ABOUT HER CHILDS MISSING TABLET. #BOYCOTT",2024-12-11T03:21:40.000Z,205086178,Baltimore City,,,,False
1866684076155158561,@DeltaHotelsLtd DELTA BY MARRIOTT BALTIMORE NORTH TREATED A HOMELESS MOTHER AND CHILD INHUMANLY BY PUTTING HER OUT AFTER QUESTIONING WHAT HAPPENED TO HER CHILDS MISSING ANDRIOD TABLET PUTTING THEM OUT IN THE COLD. PLEASE SPEND UR MONEY ELSEWHERE. FAMILY HOMELESS DUE TO HOUSE FIRE,2024-12-11T03:18:59.000Z,205086178,Baltimore City,,,,False
1866600051369496595,"My little brother is now homeless in Baltimore Maryland. He is disabled and in a bad place. It is his fault, but I am his brother. Trying to figure out how to help him.

Anyone have any ideas where he can find shelter?",2024-12-10T21:45:06.000Z,1518814666570362880,"Puyallup, WA",,,,False
1866561549852405827,@merissahansen17 He’s not homeless. He’s from a very very wealthy family in Baltimore.,2024-12-10T19:12:07.000Z,3951166605,"Baltimore, MD",,,,False
1866554191134474556,RT @WhickTv: https://t.co/Suewquo28v Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…,2024-12-10T18:42:52.000Z,1428478735733362695,,,,,True
1866517026594058745,"RT @BaltCoFire: Now through December 19, spread the holiday joy by donating a new, unwrapped toy to the Kindertime Toy Drive! Toys are coll…",2024-12-10T16:15:12.000Z,39575290,"Baltimore County, Maryland",,,,True
1866512759242047809,RT @WhickTv: https://t.co/Suewquo28v Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…,2024-12-10T15:58:14.000Z,1381678282660188160,,,,,True
1866510187466789344,@elonmusk In my experience many homeless are mentally ill and they do have access to living facilities but prefer the streets. Baltimore City has various shelters but there are rules that many do not like to follow.,2024-12-10T15:48:01.000Z,1386080191,Baltimore,,,,False
1866501990802723126,@elonmusk @WallStreetApes I was assaulted by a homeless man when my wife and I were visiting my mother near Baltimore's Inner Harbor. Held my arm up to deflect his punch and he was so out of it that he just muttered a few expletives and moved on.,2024-12-10T15:15:27.000Z,1292944407826759680,,,,,False
1866428982037717470,"@NicoleTrumper1 @vileTexan @jeffburrowswg @solsunnysky @TheSeriousOne56 @KathyBo71887869 @PrinzessinWeiss @belladio4 I used to work the day shift. I was a commercial photo printer in Baltimore. Loved it!! The streets were clear mostly quiet. Just chased by a few homeless, getting off bus😁",2024-12-10T10:25:20.000Z,1602624494417453058,,,,,False
1866323040919023806,"@JayVTheGreat Why didn't BLM take in any homeless blacks into that million dollar mansion they bought in California? Why didn't BLM help Neely? Why is BLM not rioting or protesting over all the black on black murder happening in NYC, Chicago, Baltimore, St Louis, Phili, New Orleans, L.A,",2024-12-10T03:24:22.000Z,1519047418339241984,,,,,False
1866320303955104012,"RT @RoyMelvinHopki1: You can tell a wombman character if see them walk pass a homeless person and don’t give them no money:) 
@THESH8DEROOM…",2024-12-10T03:13:29.000Z,1117942245490089984,"Baltimore, MD",,,,True
1866315227446329841,This episode of #FatalAttraction is about the daughter/father that killed the wife in Baltimore and tried to say a panhandler did it,2024-12-10T02:53:19.000Z,121578055,"Washington, DC",,,,False
1866309182632411624,RT @WhickTv: https://t.co/Suewquo28v Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…,2024-12-10T02:29:18.000Z,2809645833,"San Francisco,CA        He/Him",,,,True
1866297371480510506,RT @WhickTv: https://t.co/Suewquo28v Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…,2024-12-10T01:42:22.000Z,1855497786143227904,"Pittsburgh, PA",,,,True
1866294734177653055,RT @WhickTv: https://t.co/Suewquo28v Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…,2024-12-10T01:31:53.000Z,1465514077053149185,,,,,True
1866287697075274140,"https://t.co/Suewquo28v Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in order to house the homeless?

Do you know how many people die due to homelessness a year?

*sound of pistol cocking*",2024-12-10T01:03:55.000Z,1387685750746099712,,,,,False
1866283362723443068,"RT @BaltCoFire: Now through December 19, spread the holiday joy by donating a new, unwrapped toy to the Kindertime Toy Drive! Toys are coll…",2024-12-10T00:46:42.000Z,1417867259016622085,"Timonium, MD",,,,True
1866240656236069327,@Nakam1945 @FreckledLiberty Walken could definitely play his later years. Last I heard about Spacey he was squatter in Baltimore refusing to leave his foreclosed home. To be fair I don't really follow celebrity news though.,2024-12-09T21:57:00.000Z,1733593536191250432,Inside your walls,,,,False
1866238694916583722,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-09T21:49:12.000Z,1596848110088732673,Uknown,,,,True
1866215962401247461,@TheRealZBlog Towson and North Baltimore have spit out some wild ones this century. Matt Heimbach was a TSU alumni. James Jackson who killed a homeless black dude in Manhattan w a sword was a Friends school ($$$) grad. Now this guy.,2024-12-09T20:18:52.000Z,1587418688759758848,,,,,False
1866201457071943726,"@Empty_America The major risk in Baltimore is arson squatter takeover if you ever materially leave your property. 

I would only buy in Baltimore if I'm going to sleep in my property every single night for 5 or more years. 

I really like the Carrollton Ridge area but I've seen burnt outs.",2024-12-09T19:21:14.000Z,1526290881313218565,,,,,False
1866198109778231779,"Now through December 19, spread the holiday joy by donating a new, unwrapped toy to the Kindertime Toy Drive! Toys are collected at ALL Baltimore County Fire Stations. 

Help bring smiles to sick, needy, and homeless children. 🧸❤️

More details here: https://t.co/gJl8R9X9No https://t.co/5fEGDVwbaZ",2024-12-09T19:07:56.000Z,1026899185000501248,"Baltimore County, MD",,,,False
1866185247064211828,"@dj_soubise @Empty_America Yeah how’s this working in Baltimore and St. Louis? 

NYC and LA have armies of insane homeless people and people living in projects. Nobody wants this till that’s fixed.",2024-12-09T18:16:49.000Z,1820501177814953984,Manhattan,,,,False
1866150762281157087,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T15:59:47.000Z,439576087,Birdland Lancaster Pa,,,,True
1866149750438826190,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T15:55:46.000Z,1372906701024808961,,,,,True
1866149446699913407,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T15:54:34.000Z,2915830829,End of the bar ,,,,True
1866113158382834095,"MacKenzie Scott gifts $65 million to an affordable housing developer, Merill names new market leader and more Baltimore business news to start your week. https://t.co/xAra1ofYtl",2024-12-09T13:30:22.000Z,14921083,United States,,,,False
1866104260229816465,MacKenzie Scott sends $65M to Enterprise Community Development for affordable housing and other tenant services. Exclusive story here. Read on: https://t.co/ktFWAvmi5e via @BaltBizOnline,2024-12-09T12:55:00.000Z,1269662989,"Baltimore, MD",,,,False
1866079520370909258,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-09T11:16:42.000Z,3837423281,,,,,True
1866071586169585739,"MacKenzie Scott gifts $65 million to an affordable housing developer, Merill names new market leader and more Baltimore business news to start your week. https://t.co/xHLiwoigjs",2024-12-09T10:45:10.000Z,15794057,"Baltimore, Maryland",,,,False
1866026126805450911,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T07:44:32.000Z,290302773,DMV,,,,True
1866008645453918277,"@VerdugoDFA Boston is relying on prospects
Toronto is about to blow it up
Baltimore getting outed as a KKK sycophant
Tampa is homeless
AL Central is feeble
Houston regressing + Tucker Yankee soon
A’s are homeless
Angels LMAO
Rangers fugazi
Seattle feeble",2024-12-09T06:35:04.000Z,963973253952933891,NJ • he/him,,,,False
1866007987405381730,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-09T06:32:27.000Z,788366631676313600,,,,,True
1865986010875645954,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T05:05:07.000Z,1497010340,,,,,True
1865984178837233713,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T04:57:51.000Z,1486117886,,,,,True
1865979851800223848,"RT @WMAR2News: It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T04:40:39.000Z,1449159266,delaware,,,,True
1865969666553786517,"It's estimated that there are roughly 13,000 vacant homes in Baltimore. https://t.co/BvaOAyTD3B",2024-12-09T04:00:11.000Z,16785032,Baltimore,,,,False
1865950704818688150,"@MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have given your team the 25 billion he blew that he said was going to end homelessness in CA.",2024-12-09T02:44:50.000Z,1677002981257138178,Koshur,,,,False
1865941316687081610,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-09T02:07:32.000Z,1239640070,,,,,True
1865933778549428273,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-09T01:37:34.000Z,2377781818,,,,,True
1865898419509678528,"@MiMagaWatch Why are blue cities so unsafe and full of homelessness? I would take a red city any day - don’t have to worry about stepping in shit, get shot or car jacked.  Baltimore, San Fran, Chicago, Seattle…",2024-12-08T23:17:04.000Z,142002487,United States,,,,False
1865847912736976967,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-08T19:56:22.000Z,3081313902,"Treasure Coast, FL",,,,True
1865836400970744113,"@Dexerto Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have given MrBeast team the $25 billion he blew that he said was going to end homelessness in CA.",2024-12-08T19:10:38.000Z,1589573050277978112,Global,,,,False
1865833012778180643,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-08T18:57:10.000Z,590482275,Garbage Island,,,,True
1865831679203389667,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-08T18:51:52.000Z,1199285376,,,,,True
1865830602642997689,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-08T18:47:35.000Z,1547472106396569602,Ded Starr #3,,,,True
1865828342378721371,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-08T18:38:36.000Z,2319195622,,,,,True
1865827716676665564,"RT @mazemoore: @MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have…",2024-12-08T18:36:07.000Z,2149659553,"Swarzędz, Polska",,,,True
1865823917077655949,"@MrBeast Meanwhile cities like Baltimore and Detroit can't get a block fixed up in a decade.

Maybe Gavin Newsom should have given your team the 25 billion he blew that he said was going to end homelessness in CA.",2024-12-08T18:21:01.000Z,1394680198705123329,,,,,False
1865820851008078028,"@elonmusk MOST of USA asking same question. We have Neighbors in NC STILL Living in Tents, Homeless on our Streets &amp; Crime Everywhere! Baltimore is MORE Dangerous than Some 3rd World Countries! #Warmongers",2024-12-08T18:08:50.000Z,1520242249820483586,,,,,False
1865677488153915579,"RT @ryanharkness_: https://t.co/TZSBUaaU1U This guy sucks under a smidge of chat heat. Great job, Rumble. Random black homeless people pluc…",2024-12-08T08:39:10.000Z,1833330337599963136,,,,,True
1865587275578425655,@R310890 @archi_tradition I lived in Baltimore as a child. We moved because of crime and drugs. I lived in Baltimore for a short time as an adult. We moved because of crime and homelessness. It's close to a lost cause.,2024-12-08T02:40:42.000Z,15518286,DMV,,,,False
1865545567599808993,"You can tell a wombman character if see them walk pass a homeless person and don’t give them no money:) 
@THESH8DEROOMRP 
#relationshipgoals #Baltimore #Cryptocurency",2024-12-07T23:54:58.000Z,1117942245490089984,"Baltimore, MD",,,,False
1865534531727405366,"RT @FOXBaltimore: A man died after a small homeless encampment caught on fire Wednesday afternoon, according to the Baltimore City Fire Dep…",2024-12-07T23:11:06.000Z,601373370,God Blessed Land,,,,True
1865531766632509849,"A man died after a small homeless encampment caught on fire Wednesday afternoon, according to the Baltimore City Fire Department. https://t.co/p4gt7VjjBq",2024-12-07T23:00:07.000Z,27706099,Baltimore,,,,False
1865471337545846924,"Happy Saturday Baltimore🌨 If you or someone you know is seeking overnight emergency shelter, please call the Baltimore City Shelter Hotline at 443-984-9540 between 4:00 pm - 9:00 pm.

After 9:00 pm, call 443-695-7378 for assistance.

More info here:🔗https://t.co/EBj5TLrE7c",2024-12-07T19:00:00.000Z,1172176017210957827,"Baltimore, MD",,,,False
1865468433611010289,RT @jacobrday: The Baltimore Vacants Reinvestment Council lays out strategy to tackle vacant housing crisis  https://t.co/CAtq7rpXzz @GovWe…,2024-12-07T18:48:27.000Z,1037860392,"Baltimore, MD",,,,True
1865446006449426843,I tell you what DC better not ever talk about Baltimore being dirty again I think we about even. I done seen a lady takin a shit outside and a homeless guy laying on some steps with a big ass rat like it was a bunk bed within the last 8 hours lol,2024-12-07T17:19:20.000Z,2223315772,TRU,,,,False
1865408803623084060,"Our fucking government need to do more for these homeless people we have 65 BILLION for Ukraine then we have 2 BILLION dedicated the homeless in every state. I dont care. I lived right by city hall in Baltimore and it’s HORRIBLE &amp; SCARY they get inside, sleep in the lobby all tht https://t.co/oZ8VTnNIfw",2024-12-07T14:51:31.000Z,4894625351,Gag City,,,,False
1865369260786098330,"@AlexFinnX @elonmusk Ds haven been destroying beautiful, US cities for decades, no one remembers or stops it, they just repeat it. Riots destroyed Detroit, LA, St Louis, Baltimore etc. Ds keep whipping up discontent, steal all the money, people who can, leave, broke city left with poor and homeless",2024-12-07T12:14:23.000Z,1044639854993313798,,,,,False
1865223385246003508,The Baltimore Vacants Reinvestment Council lays out strategy to tackle vacant housing crisis  https://t.co/CAtq7rpXzz @GovWesMoore @LtGovMiller @MDHousing,2024-12-07T02:34:43.000Z,24098060,Salisbury,,,,False
1865222623099326531,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-07T02:31:42.000Z,738572221933703168,Vancouver,,,,True
1865095420738744474,"RT @wbalradio: For the past 35 years, Baltimore Station has served as a therapeutic residential and outpatient treatment program that suppo…",2024-12-06T18:06:14.000Z,2811146496,,,,,True
1865093875980808218,"For the past 35 years, Baltimore Station has served as a therapeutic residential and outpatient treatment program that supports veterans who are struggling with addiction and homelessness.

 https://t.co/1Yr9TjbBTC",2024-12-06T18:00:06.000Z,20180101,"Baltimore, MD",,,,False
1865075760202911762,"RT @ryanharkness_: https://t.co/TZSBUaaU1U This guy sucks under a smidge of chat heat. Great job, Rumble. Random black homeless people pluc…",2024-12-06T16:48:07.000Z,1498034255405981699,,,,,True
1865074438003167643,"https://t.co/TZSBUaaU1U This guy sucks under a smidge of chat heat. Great job, Rumble. Random black homeless people plucked off the streets of Baltimore would make better financial decisions than your management 😆",2024-12-06T16:42:52.000Z,218311964,Florida,,,,False
1865071476816179418,The Youth Action Board (YAB) is awarded the PJC’s Outstanding Partner Award for their tireless work to rid Baltimore City of the homelessness crisis that far too many young people experience. 1/3,2024-12-06T16:31:06.000Z,46153201,"Baltimore, MD",,,,False
1865054708941140240,"Access to high quality, affordable housing should be a fundamental right. Leaders should do what they can to create these attainable housing opportunities — and I am proud to provide another common-sense, market based solution to meet our housing needs.  https://t.co/GROW0Nn0Mf",2024-12-06T15:24:28.000Z,131703803,"Baltimore County, MD",,,,False
1865036707336220808,"RT @WMAR2News: When you travel through Baltimore, you will see blocks full of vacant houses.

A new council was recently formed to tackle t…",2024-12-06T14:12:56.000Z,47778714,"Baltimore, MD",,,,True
1865033503395483768,"When you travel through Baltimore, you will see blocks full of vacant houses.

A new council was recently formed to tackle the problem head on.

 https://t.co/BvaOAyTD3B",2024-12-06T14:00:12.000Z,16785032,Baltimore,,,,False
1865028263493488665,RT @MayorBMScott: Among them was a historic TIF legislation targeting vacant houses specifically — part of our $3 Billion vision to end the…,2024-12-06T13:39:23.000Z,1488737854629031940,south carolina,,,,True
1864950491391623372,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-06T08:30:20.000Z,1635069129186230272,Vancouver,,,,True
1864911174518870067,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-06T05:54:07.000Z,20028418,Vancouver,,,,True
1864909427763016065,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-06T05:47:10.000Z,28020720,"Los Angeles, CA",,,,True
1864907824897171513,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-06T05:40:48.000Z,242018335,Caracas Venezuela,,,,True
1864876294703337503,@thecalimelody Or when you have the Baltimore homeless trying to shake you down while you wait to enter a concert venue! It really makes a man feel special 🫠🫠,2024-12-06T03:35:31.000Z,1690736452118728704,,,,,False
1864836785320386755,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-06T00:58:31.000Z,2412222992,California,,,,True
1864831809848054061,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-06T00:38:45.000Z,1269349511144640513,Providence,,,,True
1864825132872602006,Our very own Meleny Thomas @BaltimoreSouth was honored tonight as a Baltimore change maker. Her indefatigable commitment to long term affordable housing has built an entire ecosystem of land trusts we love you Dr Mel #40under40 https://t.co/vDJV3P20wG,2024-12-06T00:12:13.000Z,3110909501,baltimore ,,,,False
1864811842150810031,"RT @dennisreports: .@LizWalshHoCoD1 initially tipped me off to this, she also helped loop in services/orgs for these residents.

@HoCoCAC s…",2024-12-05T23:19:24.000Z,1075886027271782400,"Howard County, MD - District 1",,,,True
1864810746603086129,".@LizWalshHoCoD1 initially tipped me off to this, she also helped loop in services/orgs for these residents.

@HoCoCAC says in Howard County, the vacancy rate is 2%, showing housing demand is greater than supply: making affordable options scarce.

https://t.co/Son1Or7Qhe",2024-12-05T23:15:03.000Z,372630924,"Baltimore, MD",,,,False
1864806524368871625,"RT @aarmlovi: Why do cheap market rents drive homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…",2024-12-05T22:58:16.000Z,318262821,jersey,,,,True
